ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,ADDRESS,CONTACT,CITY,DISTRICT,STATE
RATN0000042,The Ratnakar Bank Ltd,RATN0000042,,HINGANGAON,"53, GRAMPANCHAYAT BLDG. HINGANGAON - 416 405.",02341-226058,HINGANGAON,SANGLI,MAHARASHTRA
RATN0000043,The Ratnakar Bank Ltd,RATN0000043,NON-MICR,GAONBHAG SANGLI,"C.S.NO.966 & 967, MEHENDALE - KULKARNI BHAVAN, GAONBHAG SANGLI 416416",0233-2330025,SANGLI,SANGLI,MAHARASHTRA
RATN0000044,The Ratnakar Bank Ltd,RATN0000044,NON-MICR,GOKAK,"KHOJA’S HOTEL, ANMOL PLAZA BLDG, HOSPET GALLI, RAVIWAR PETH, GOKAK 591307",08332-228464,GOKAK,BELGAUM,KARNATAKA
RATN0000045,The Ratnakar Bank Ltd,RATN0000045,,UNCHAGAON,"DR.J.Y. PATIL'S BUILDING,   UNCHAGAON - 416 005.     TAL.KARVEER,DIST.KOLHAPUR.",0231-2605682,UNCHAGAON,KOLHAPUR,MAHARASHTRA
RATN0000046,The Ratnakar Bank Ltd,RATN0000046,,ANKALI (BELGAUM),"A/P: ANKALI - 591 213.       TAL. CHIKODI, DIST.BELGAUM.",08338-254275,ANKALI,BELGAUM,KARNATAKA
RATN0000047,The Ratnakar Bank Ltd,RATN0000047,NON-MICR,NIPANI,"228, PADMARAJ BLDG, SAKHARWADI, P.B.ROAD, NIPANI 591237",08338-222699,NIPANI,BELGAUM,KARNATAKA
RATN0000048,The Ratnakar Bank Ltd,RATN0000048,580176002,HUBLI,"C.S.T.NO.56/57, WARD NO.2, SAMARTH CENTRE, NEW MYDAR NI, HUBLI 580028",0836-2369140,HUBLI,BELGAUM,KARNATAKA
RATN0000049,The Ratnakar Bank Ltd,RATN0000049,,BORPADLE,"A/P: BORPADALE. TAL.PANHALA, DIST.KOLHAPUR.",02328-245145,BORPADALE,KOLHAPUR,MAHARASHTRA
RATN0000050,The Ratnakar Bank Ltd,RATN0000050,411176003,MARKETYARD PUNE,"PLOT NO.395, GULTEKDI, MARKET YARD, PUNE",020-24270413,PUNE,PUNE,MAHARASHTRA
RATN0000051,The Ratnakar Bank Ltd,RATN0000051,,MADILGE,"A/P: MADILGE - 416 505.    TAL.AJARA, DIST.KOLHAPUR.",02323-241176,MADILGE,KOLHAPUR,MAHARASHTRA
RATN0000052,The Ratnakar Bank Ltd,RATN0000052,411176004,CHINCHWAD-PUNE,"HOTEL PRINCE BLDG., B’BAY PUNE RD., NR MEHTA HOSPITAL, CHINCHWAD PUNE",020-27470823,PUNE,PUNE,MAHARASHTRA
RATN0000053,The Ratnakar Bank Ltd,RATN0000053,400176003,KANDIWALI - MUMBAI,"SHRI BLDG., 295,SHANTINATH MODI ROAD. OPP. SINDHI COLONY KANDIWALI (W) MUMBAI 400067",022-28074824,MUMBAI,GREATER BOMBAY,MAHARASHTRA
RATN0000054,The Ratnakar Bank Ltd,RATN0000054,,BHADWAN,"A/P: BHADWAN.                TAL. AJARA, DIST. KOLHAPUR.",,BHADWAN,KOLHAPUR,MAHARASHTRA
RATN0000055,The Ratnakar Bank Ltd,RATN0000055,,VISAPUR,"A/P: VISAPUR - 416 314.    TAL.TASGAON, DIST.SANGLI.",02346-268140,VISAPUR,SANGLI,MAHARASHTRA
RATN0000056,The Ratnakar Bank Ltd,RATN0000056,580176302,DHARWAD,"NAZARE COMPLEX, TIKARE ROAD, LINE BAZAR, DHARWAD 580001",0836-2748092,DHARWAD,BELGAUM,KARNATAKA
RATN0000057,The Ratnakar Bank Ltd,RATN0000057,560176002,BANGALORE,"197, 6TH CROSS, GANDHINAGAR, BANGLORE 560009",080-22281060,BANGLORE,BANGALORE URBAN,KARNATAKA
RATN0000058,The Ratnakar Bank Ltd,RATN0000058,400176004,THANE,"LAXMI MARKET, POKHARAN ROAD NO 1, NR VARTAK NAGAR,THANE WEST",,MUMBAI,THANE,MAHARASHTRA
RATN0000059,The Ratnakar Bank Ltd,RATN0000059,NON-MICR,BARAMATI,"SHANTILAL SHAH (PANDARKAR) BLDG, MAHAVEER PETH, BARAMATI 413102",02112-224797,BARAMATI,PUNE,MAHARASHTRA
RATN0000060,The Ratnakar Bank Ltd,RATN0000060,413176002,SOLAPUR,"125, A, MURARJI PETH, SOLAPUR 413001",0217-2622350,SOLAPUR,SHOLAPUR,MAHARASHTRA
RATN0000061,The Ratnakar Bank Ltd,RATN0000061,403176003,MARGAO GOA,"VASANT ARCADE, BEHIND POLICE STATION, COMBA, MARGAO - GOA 413601",0832-2731499,MARGAO,SOUTH GOA,GOA
RATN0000062,The Ratnakar Bank Ltd,RATN0000062,400176004,BORIWALI - MUMBAI,"SHOP-2 SHROFF ARCADE, SODAWALA LANE, NEAR THAKARE THEATRE, BORIWALI (W), MUMBAI - 400092",022-28918502,MUMBAI,GREATER BOMBAY,MAHARASHTRA
RATN0000063,The Ratnakar Bank Ltd,RATN0000063,NON-MICR,AKLUJ,"2258/4, A, MAHAVIR PATH, AKLUJ TAL. MALSHIRAS DIST SOLAPUR 413101",0218-5222987,AKLUJ,SHOLAPUR,MAHARASHTRA
RATN0000064,The Ratnakar Bank Ltd,RATN0000064,,HARUGERI,"259/1 & 2, HALINGALI BLDG.  HARUGERI - 591 220.     TAL.RAIBAG, DIST.BELGAUM.",08331-657314,HARUGERI,BELGAUM,KARNATAKA
RATN0000065,The Ratnakar Bank Ltd,RATN0000065,380014251,AHMEDABAD,"107/108, MADHAVPURA, GANJ BAZAR, AMBAJI TEMPLE, AHMEDABAD 380004",079-22120833,AHMEDABAD,AHMEDABAD,GUJARAT
RATN0000066,The Ratnakar Bank Ltd,RATN0000066,400176006,VASAI,"RAM-RAHIM TOWER, AMBADI ROAD, SAMATANAGAR, VASAI (W) 401202",0250-2334172,VASAI,THANE,MAHARASHTRA
RATN0000067,The Ratnakar Bank Ltd,RATN0000067,400176008,PANVEL,"BLOCK NO.102/103, INDRAPRASHTA BUILDING, TAPAL NAKA, URAN ROAD, PANVEL DIST. RAIGAD",022-27490486,PANVEL,RAIGAD,MAHARASHTRA
RATN0000068,The Ratnakar Bank Ltd,RATN0000068,400176007,VILE PARLE - MUMBAI,"6, GROUND FLOOR, GALAXY ARCADE, 10, M.G.ROAD, VILEPARLE",022-26136355,MUMBAI,GREATER BOMBAY,MAHARASHTRA
RATN0000069,The Ratnakar Bank Ltd,RATN0000069,421176002,NASIK,"SIDDHI PARK, TILAKWADI CORNER, SHARANPUR ROAD, NASIK - 422002",0253-2576932,NASIK,NASHIK,MAHARASHTRA
RATN0000071,The Ratnakar Bank Ltd,RATN0000071,110176001,NEW DELHI,"17A/53,W.E.A. KAROL BAGH, GURUDWAR ROAD, OPP.JESA RAM HOSPITAL, NEW DELHI 110005",011-28756452,NEW DELHI,NEW DELHI,DELHI
RATN0000072,The Ratnakar Bank Ltd,RATN0000072,NON-MICR,DAVANGERE,"718/1, SUBHASH ROAD, MANDI PETH, DAVANGERE 577001",08192-257928,DAVANGERE,DAVANAGARE,KARNATAKA
RATN0000073,The Ratnakar Bank Ltd,RATN0000073,400176010,NERUL,"MILLENIUM PARK, PLOT NO.17, SECTOR-25, NERUL, NAVI MUMBAI",022-27717678,NERUL,RAIGAD,MAHARASHTRA
RATN0000074,The Ratnakar Bank Ltd,RATN0000074,NON-MICR,TASGAON,"1565 A, SIDDHESHWAR CHOWK, TASGAON DIST. SANGLI",02346-242924,TASGAON,SANGLI,MAHARASHTRA
RATN0000075,The Ratnakar Bank Ltd,RATN0000075,403176005,PONDA-GOA,"SHIVAM SHOPING CENTRE, DADA VAIDYA CHOWK, MAIN ROAD, PONDA GOA 413401",0832-2311301,PONDA,SOUTH GOA,GOA
RATN0000076,The Ratnakar Bank Ltd,RATN0000076,411176005,KALYANINAGAR - PUNE,"SHOP NO.126 &127, VICTORIA-I, FORTALEZA,CENTRAL AVENUE ROAD,KALYANINAGAR,PUNE - 411006",020-26608797,PUNE,PUNE,MAHARASHTRA
RATN0000077,The Ratnakar Bank Ltd,RATN0000077,403176004,MAPUSA-GOA,"SHOP NO.1, MAPUSA TRADE CENTRE, MARODA, MAPUSA (GOA) 403507",0832-2253400,MAPUSA,NORTH GOA,GOA
RATN0000078,The Ratnakar Bank Ltd,RATN0000078,,KHARGAR,"SURYA KOTI BUILDING,        SURYA CO-OP. HOUSING SOCIETY LTD.                    PLOT NO.16, SECTOR 19, KHARGHAR,                       NAVI MUMBAI - 410 210.   TAL.PANVEL, DIST. RAIGAD.",022-22917127,KHARGHAR,RAIGAD,MAHARASHTRA
RATN0000079,The Ratnakar Bank Ltd,RATN0000079,,KARAD,"JANAKI PLAZA,                  PLOT NO.472/A & 478/2A,  KOLHAPUR NAKA,        SHANIWAR PETH,           KARAD - 415 110.",02164-22224,KARAD,SATARA,MAHARASHTRA
RATN0000080,The Ratnakar Bank Ltd,RATN0000080,,SILVASSA,"UNIT NO.1,2 & 7, ROSHAN AVENUE, SILVASSA-VAPI ROAD, SILVASSA - 396 230.",0260-2993027,SILVASSA,SILVASSA,LAKSHADWEEP
RATN0000081,The Ratnakar Bank Ltd,RATN0000081,,DOMBIVALI,"AMIT TARA', GROUND FLOOR,  SUBHASH ROAD, VISHNUNAGAR,        DOMBIVALI (W) - 421 202.",0251-2483914,DOMBIVALI,THANE,MAHARASHTRA
RATN0000082,The Ratnakar Bank Ltd,RATN0000082,,PANJIM,"SHOP NO.G-10 & 11, NIZAMAR CENTRE, GR.FLOOR, DR. ATMARAM ROAD,     PANAJI - GOA - 403 001.",0832-2431045,PANAJI,,GOA
RATN0000083,The Ratnakar Bank Ltd,RATN0000083,,NALASOPARA,"BUILDING NO.1,              SHREE RAM SANKUL,               SHOP NO.1,2,3,4,        ACHOLE ROAD, OPP.AAKANKSHA COMMERCIAL COMPELX, NALASOPARA (E) -401 209.  DIST. THANE.",0250-2438320,NALASOPARA,THANE,MAHARASHTRA
RATN0000084,The Ratnakar Bank Ltd,RATN0000084,,KALYAN,"BINDU TOWER, SHOP NO.2,3,13 & 14, C.T.S.NO.2989, OPP.K.D.M.C. VEG. MARKET, SANTOSHI MATA ROAD, KALYAN (W) - 421 301.",0251-2201344,KALYAN,THANE,MAHARASHTRA
RATN0000085,The Ratnakar Bank Ltd,RATN0000085,,SINHGAD ROAD PUNE,"THE RATNAKAR BANK LTD. SHOP.NO. 1 AND 2 C WING, MOHITE PARADISE, SINHGAD ROAD PUNE.-411 050",020-24351074/24351078,PUNE,PUNE,MAHARASHTRA
RATN0000086,The Ratnakar Bank Ltd,RATN0000086,,BANER,"THE RATNAKAR BANK LTD.  C WING,ANMOL PRIDE SURVEY NO. 270, BANER PUNE.-411045",020-27290108/27290801,PUNE,PUNE,MAHARASHTRA
RATN0000087,The Ratnakar Bank Ltd,RATN0000087,,VIRAR,"THE RATNAKAR BANK LTD. SUMANT CHAYA, PURANDAREWADI, NEXT TO RAILWAY STN, NEAR TALATHI OFFICE BAZARWADI, VIRAR (E), THANE. -410 303",0250-2520049/2520050,VIRAR,THANE,MAHARASHTRA
RATN0000088,The Ratnakar Bank Ltd,RATN0000088,400176016,LOWER PAREL,"INDIABULLS CENTER, TOWER 2,3RD FLOOR,841,SENAPATI BAPAT, MARGMUMBAI-400013",022 22703638  FAX 022 22703635,MUMBAI,GREATER BOMBAY,MAHARASHTRA
RATN0000089,The Ratnakar Bank Ltd,RATN0000089,400176017,"RAM MARUTI CROSS ROAD,THANE","G F, SHANKESHWER ARCADE,         RAM GANESH GADKARI PATH,                       RAM MARUTI CROSS ROAD,        THANE-400602",022 22703638   FAX 022 22703635,THANE,THANE,MAHARASHTRA
RATN0000090,The Ratnakar Bank Ltd,RATN0000090,400176019,DOMBIVALI (E),"UAYKUL ARCADE, MANPADA ROAD, G B PATHARALI, DOMBIVALI (E) - 421 201,            TAL - KALYAN, DIST - THANE",022 2270363 FAX 022 22703635,DOMBIVLI,THANE,MAHARASHTRA
RATN0000091,The Ratnakar Bank Ltd,RATN0000091,560176003,KORAMANGALA BANGALORE,"NO. 631, 3RD CROSS, 3RD BLOCK, 100 FT ROAD, KORAMANGALA BANGALORE - 560 034.",080 22267150 FAX 080 22281060,BANGALORE,BANGALORE URBAN,KARNATAKA
RATN0000092,The Ratnakar Bank Ltd,RATN0000092,411176008,CHAKAN,"GROUND FLOOR SHOP NO. 5 & 6, GAT NO. 461, TUKARAM MARKET, MEGA CENTRE, PUNE - NASHIK ROAD, MEDANKARWADI CHAKAN PUNE - 410 501",020 26356660  FAX 020 26356603,CHAKAN,PUNE,MAHARASHTRA
RATN0000093,The Ratnakar Bank Ltd,RATN0000093,400176018,AIROLI   NAVI MUMBAI,"UNIT NO. 1 TO 6, GROUND FLOOR, RIPPLEX - MALL, PLOT NO. 6A, SECTOR  -7 AIROLI NAVI MUMBAI 400 701",022 22703638   FAX 022 22703635,NEW BOMBAY,THANE,MAHARASHTRA
RATN0000094,The Ratnakar Bank Ltd,RATN0000094,,MALKAPUR,"MORE BUILDING CTS NO. 215, B WARD MALKAPUR TALUKA- SHAHUWADI DIST- KOLHAPUR PIN-415101",0231-2653720,MALKAPUR,KOLHAPUR,MAHARASHTRA
RATN0000095,The Ratnakar Bank Ltd,RATN0000095,416176008,SANEGURUJI VASAHAT,PLOT NO.9 RS NO. 1012 A WARD SADASHIV JADHAV HSG SOCIETY RADHANAGRI RD. KOLHAPUR  PIN - 416012,0231-2653720,KOLHAPUR,KOLHAPUR,MAHARASHTRA
RATN0000096,The Ratnakar Bank Ltd,RATN0000096,,KAGAL,"AMEYA COMPLEX CS NO. 3611,3612,3613 BRAHMAPURI KAGAL TAL - KAGAL, DIST - KOLHAPUR PIN - 416216",0231-2653720,KAGAL,KOLHAPUR,MAHARASHTRA
RATN0000097,The Ratnakar Bank Ltd,RATN0000097,400176020,R MALL THANE WEST,"R MALL UNITED MOTORS PVT. LTD. GHODBANDAR RD, NEAR RUNWAL ESTATE THANE (W) PIN -400601",022-25853975/5419,THANE,THANE,MAHARASHTRA
RATN0000098,The Ratnakar Bank Ltd,RATN0000098,,UMARGA,"1ST FLOOR, BLDG NO 20,21 .WARD NO 13, MAIN ROAD OMERGA. PIN- 413606",02475-250080,UMARGA,OSMANABAD,MAHARASHTRA
RATN0000099,The Ratnakar Bank Ltd,RATN0000099,,KURUNDWAD,"SADHANA MANDAL, 123 B, BHAU SMRUTI, NEAR POLICE STATION, KURUNDWAD. PIN 416106",02322-244159,KURUNDWAD,KOLHAPUR,MAHARASHTRA
RATN00000FT,The Ratnakar Bank Ltd,RATN00000FT,400176009,FORT - MUMBAI,"7,RAHIMTULLAH HOUSE, HOMJI STREET, HORNIMAN CIRCLE, FORT MUMBAI 400001",022-22703639,MUMBAI,GREATER BOMBAY,MAHARASHTRA
RATN0000100,The Ratnakar Bank Ltd,RATN0000100,110176002,BARAKHAMBA-NEW DELHI,"THE RATNAKAR BANK LTD,DR.GOPAL DASS BHAWAN,GROUND FLOOR,28,BARAKHAMBA ROAD,NEW DELHI - 110 001",9810211851;9365576299,NEW DELHI,NEW DELHI,DELHI
RATN0000110,The Ratnakar Bank Ltd,RATN0000110,571176552,RAMNAGARA,"The Ratnakar Bank Ltd,KATHA NO 169 / 1789 /1736 / & 170 / 1781 / 1737 NORTH LAYOUT 1st STAGE, B M ROAD RAMNAGARAM - 571511",9900576962,RAMNAGARAM,BANGALORE RURAL,KARNATAKA
RATN0000116,The Ratnakar Bank Ltd,RATN0000116,110176003,GURGAON,"ABW TOWER, AT IFFCO CHOWK,VILLAGE SUKHRAULI,NH-8, GURGAON,HARYANA - 122002",9899733770,GURGAON,HARYANA,
RATN0000992,The Ratnakar Bank Ltd,RATN0000992,NA,CORPORATE OFFICE (IB BRANCH),"ONE INDIABULLS CENTRE, TOWER 2, 6TH FLOOR, SENAPATI BAPAT MARG, LOWER PAREL (W), MUMBAI 400 013","91-22-43020669 _ CONTACT NO, '91-022-43020520 _ FAX",MUMBAI,GREATER BOMBAY,MAHARASHTRA
RATN0TREASU,The Ratnakar Bank Ltd,RATN0TREASU,,"FORT, MUMBAI","THE RATNAKAR BANK LTD. SERVICE BR. 19, J.B. HOUSE R.D. STREET, FORT,                    MUMBAI                              PIN- 400001  ",022-22659115/22655820,"FORT, MUMBAI",MUMBAI,MAHARASHTRA
RATN0000112,The Ratnakar Bank Ltd,RATN0000112,500176002,HYDERABAD,"THE RATNAKAR BANK LTD,D NO, 6-3-865, GROUND FLOOR,MY HOME JUPALLY,OPP GREEN PARK,GREEN LANDS, AMARPET,HYDERABAD - 500016","040-42212208, 09,10",HYDERABAD,HYDERABAD,ANDHRA PRADESH
